id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1394630574102799652,Queens Wharf ONE Bedroom Apt,105394976,Lu,,Brisbane City,-27.4735249407921,153.02637166444623,Entire home/apt,215,1,4,2025-05-15,2.40,5,82,4,
1394662829609019797,Classic Tropical Queenslander,688804735,Scott,,Brighton (Qld),-27.310201299586808,153.0594415591023,Entire home/apt,225,1,0,,,1,35,0,
1394680042180000196,Air-conditioned master room in Central Sunnybank,688280232,Shaoxia,,Sunnybank,-27.5748995,153.0691703,Private room,61,1,3,2025-06-01,1.61,3,358,3,
1394695575357443704,Golf Course Retreat,102011069,Gef,,The Gap,-27.445539151956055,152.96198967844248,Private room,90,1,2,2025-05-29,1.58,1,84,2,
1394840955021399811,Chi11 on the Hill - DownUnder 12 (min. 30 days),21820096,David,,Spring Hill,-27.46041735189615,153.02982956545554,Private room,45,30,0,,,6,257,0,
1394841369346862367,Chi11 on the Hill - WestLoft 17 (min. 30 day stay),21820096,David,,Spring Hill,-27.45901,153.02903,Private room,60,30,0,,,6,306,0,
1394851567003523005,"Timeless | Pool, Charm & Luxury, Close to Airport",58259869,Ke,,Clayfield,-27.41860316713436,153.0629607011228,Entire home/apt,296,3,2,2025-05-11,1.46,1,105,2,
1395291074793235978,Family-Friendly 3BR with Pool Near Brisbane,279001183,MadeComfy,,Hamilton (Qld),-27.43499366373629,153.0511458950713,Entire home/apt,733,3,2,2025-05-30,1.71,93,308,2,
1395312937824141280,Céleste on the Star — Luxury Riverview 3 Bed Apt,671308357,Yixuan,,Brisbane City,-27.474517215921665,153.02506095562694,Entire home/apt,386,1,9,2025-05-26,5.63,11,301,9,
1395438720692435676,Dreamland2.,218865696,Gerase,,Calamvale - Stretton,-27.61325,153.07364,Private room,66,1,1,2025-06-05,1,5,281,1,
1395499126268125205,Stylish Luxury 2Bed 2Bath CBD Stay Free Parking,655741907,Zhongqian,,Brisbane City,-27.4631436,153.0308422,Entire home/apt,208,2,12,2025-06-04,6.43,2,135,12,
1395527000387632625,Neat and comfy,215916202,Faiza,,Pallara - Willawong,-27.624427595581544,153.00105663913038,Private room,77,1,3,2025-05-30,1.80,2,359,3,
1395527115112493948,Charming Queenslander Getaway,205431023,AirKeeper,,Stafford Heights,-27.400060336621756,153.00647979839283,Entire home/apt,281,1,1,2025-05-22,1,21,274,1,
1395537618440925970,Modern fam-3-bedroom in Gabba,377545180,Yiwei,,Kangaroo Point,-27.4845344,153.0394652,Entire home/apt,373,2,0,,,1,34,0,
1395567252825931983,Riverview 1B apartment w carpark,539149260,Alessandra,,New Farm,-27.46547315501298,153.04013516753912,Entire home/apt,210,28,0,,,1,41,0,
1395604263618525812,Quiet Stay in Central Sunnybank,688280232,Shaoxia,,Sunnybank,-27.573860554041314,153.06825709756507,Private room,53,1,5,2025-05-05,2.54,3,358,5,
1395617212534369697,Quiet Stay in Central Sunnybank,688280232,Shaoxia,,Sunnybank,-27.575460793554008,153.0700965247804,Private room,56,1,4,2025-05-03,2.07,3,364,4,
1396056596472906526,Beauty in the heart of Newstead,64343233,Paul,,Newstead - Bowen Hills,-27.450681333589284,153.04519681545773,Entire home/apt,700,14,0,,,1,302,0,
1396099093577580536,South Brisbane 2BR Apt with Gym & Sauna Access,279001183,MadeComfy,,South Brisbane,-27.482373242685487,153.01970417875742,Entire home/apt,224,3,3,2025-05-07,1.88,93,317,3,
1396216660912478379,Stylish 4BR House In Macgregor,689212093,Jie,,Macgregor (Qld),-27.567675892493625,153.07258788730016,Entire home/apt,337,2,1,2025-05-03,0.79,2,148,1,
1396277167593354050,Lovely room in a shared home,39312348,Celine,,Sherwood,-27.53361761422294,152.98094344294677,Private room,74,2,3,2025-05-29,2.43,1,58,3,
1396313073352968804,New Private Apt on Star Casino Brisbane,589903034,Yixuan,,Brisbane City,-27.475030435101026,153.02544542999263,Entire home/apt,198,1,4,2025-05-26,2.79,8,360,4,
1396784819343087587,Short term stay -Morningside QLD,368191371,Dakota,,Morningside - Seven Hills,-27.46520292175774,153.07070620653874,Private room,80,30,0,,,1,365,0,
1396814401208293614,Walk to Boondall Station | 12 Mins to Airport!,398278802,Anil,,Boondall,-27.35005,153.0620973,Entire home/apt,225,5,12,2025-06-04,8.18,1,145,12,
1396846284523612456,Balcony Views in Brisbane CBD | Pool + Gym Access,537963586,Daniel,,Brisbane City,-27.47111,153.02709,Entire home/apt,192,1,0,,,46,363,0,
1396848623652062156,CASSA QW - Scenic 2Bed Apt w/ River View & Balcony,464306667,The Cassa,,Brisbane City,-27.4740415,153.0258304,Entire home/apt,260,2,1,2025-05-05,0.83,31,121,1,
1396849886039384601,CASSA QW - Luxury 1Bed Apt in BNE CBD,464306667,The Cassa,,Brisbane City,-27.4740415,153.0258304,Entire home/apt,197,2,0,,,31,114,0,
1396850640885591612,CASSA QW - Luxury 1Bed Apt w/ Panoramic River-View,464306667,The Cassa,,Brisbane City,-27.4740415,153.0258304,Entire home/apt,199,1,2,2025-05-24,2,31,133,2,
1396860441367570234,CASSA QW - Stylish 1Bed Apt w/ Balcony & Pool,464306667,The Cassa,,Brisbane City,-27.4740415,153.0258304,Entire home/apt,198,2,1,2025-05-05,0.83,31,111,1,
1396864200061447553,CASSA QW - Stunning River View 2Bed Apt w/ Gym & P,464306667,The Cassa,,Brisbane City,-27.4740415,153.0258304,Entire home/apt,246,2,2,2025-05-10,1.11,31,84,2,
1396864676311022981,CASSA QW - Stunning River View 2Bed Apt w/ Gym & P,464306667,The Cassa,,Brisbane City,-27.4740415,153.0258304,Entire home/apt,246,2,3,2025-05-25,1.76,31,124,3,
1396865116178901529,CASSA QW - Premium 2Bed Apt w/ Stunning River-View,464306667,The Cassa,,Brisbane City,-27.47404,153.02583,Entire home/apt,265,2,5,2025-05-25,3.13,31,86,5,
1396952208748812537,CASSA QW - Urban 1Bed Apt w/ River-View & Balcony,464306667,The Cassa,,Brisbane City,-27.4740415,153.0258304,Entire home/apt,198,2,0,,,31,120,0,
1397004979499427641,Beautiful Queenslander Getaway,38958211,Mi,,Bulimba,-27.4550267,153.0593381,Entire home/apt,471,2,0,,,1,318,0,
1397049096431521917,Spectacular Botanic River View CBD/ STAR Casino,523844737,Guangyu,,Brisbane City,-27.47404,153.02583,Entire home/apt,195,1,4,2025-05-19,2.93,18,74,4,
1397056217185659310,Riverfront Bridge View/CBD Heart/FREE Parking/2BED,523844737,Guangyu,,Brisbane City,-27.4650941,153.0304228,Entire home/apt,191,1,6,2025-05-31,3.91,18,67,6,
1397406618732126845,River front self-contained unit,65526303,Js,,Yeronga,-27.5196008,153.0120362,Entire home/apt,158,3,0,,,2,79,0,
1397496860522895354,3BR Penthouse w/ Hot Tub,32216995,Mathew,,Coorparoo,-27.4924816056596,153.0628798344708,Entire home/apt,293,2,5,2025-06-07,3.49,1,224,5,
1397515189933806378,Luxury townhouse | wellness facilities | spacious,43458500,Courtney,,Ascot,-27.4336542,153.0709796,Entire home/apt,203,3,2,2025-05-24,2,1,168,2,
1397665461398440676,Brand New Cozy Brisbane 5B Family Home,489542412,Flyhomes,,Pallara - Willawong,-27.6286916,152.98404,Entire home/apt,217,2,5,2025-05-26,3.00,6,135,5,
1397721742923629954,Modern 1-Bed City Stay,537963586,Daniel,,Brisbane City,-27.4666883,153.0259469,Entire home/apt,169,1,0,,,46,332,0,
1397941385600073381,No Cleaning Fee - Stay in Queen’s Wharf Apartment,34139970,Huaiyuan,,Brisbane City,-27.47470859318667,153.02521635732438,Entire home/apt,191,1,4,2025-06-01,2.31,14,361,4,
1397959521438899157,No Cleaning Fee for Queen’s Wharf Apartment,34139970,Huaiyuan,,Brisbane City,-27.47348903956797,153.0267309118824,Entire home/apt,210,1,5,2025-06-07,2.94,14,351,5,
1398001124757078435,Skyline apartment for short term,510116777,Sunail,,Brisbane City,-27.46190119685719,153.03147325257703,Entire home/apt,399,1,0,,,1,365,0,
1398306302774527059,Quiet cosy room by the beach Rm2,144564121,Vinnie,,Brighton (Qld),-27.29058282131264,153.05838219090234,Private room,77,2,3,2025-05-08,1.91,2,269,3,
1398316502751166294,1 spare room for share in 2.,678026790,Sarabjit,,Taigum - Fitzgibbon,-27.34668,153.03965,Private room,65,1,2,2025-05-02,1.43,1,364,2,
1398332656146557968,Top Floor Luxury Apartment /w Rooftop Pool CBD,689417952,Leith,,Fortitude Valley,-27.457284881576747,153.03236471349229,Entire home/apt,266,1,1,2025-05-05,0.83,2,344,1,
1398368173048835356,207 6 单人间,153694453,Song,,Sunnybank,-27.57745242830753,153.0633893707506,Private room,54,1,1,2025-05-20,1,21,65,1,
1398466682773734727,Cozy Apt near city & Suncorp Stadium,376484763,Zhenxuan,,Paddington - Milton,-27.4693952,153.0050948,Entire home/apt,142,1,7,2025-06-02,4.12,1,148,7,
1398793263618341383,Private Room with AC & Walk-in Wardrobe,485387749,Sam,,Newmarket,-27.43714397302974,153.00940918619852,Private room,81,1,4,2025-05-25,2.35,9,305,4,
1398807222061418104,Home of Clouds - Brand New Apt on Star Casino BNE,589903034,Yixuan,,Brisbane City,-27.47323,153.02613,Entire home/apt,252,1,4,2025-05-24,2.67,8,89,4,
1398822243872520456,Queen's Residence - Brand New Apt on the Star BNE,589903034,Yixuan,,Brisbane City,-27.47328,153.02483,Entire home/apt,198,1,5,2025-05-25,2.83,8,359,5,
1398844614561544250,Urban elegance in the heart of Newstead!,205431023,AirKeeper,,Newstead - Bowen Hills,-27.452203319663546,153.04144935350794,Entire home/apt,258,1,1,2025-05-03,0.79,21,283,1,
1398915265893964572,Queen room in Stafford Heights,17786846,Joseph,,Stafford Heights,-27.398745881029093,153.0027832367427,Private room,86,2,1,2025-05-05,0.83,1,353,1,
1398936616738098038,Location Can’t Be Beat | Rooftop Pool & Carpark,97177917,Olivia,,Eagle Farm - Pinkenba,-27.439926136716583,153.071412978093,Entire home/apt,183,2,7,2025-06-06,4.38,129,173,7,
1398952312508690965,Cozy unit cbd resort style,49825105,Andrew,,Brisbane City,-27.470289529308484,153.02831359833547,Entire home/apt,222,1,7,2025-05-15,4.04,13,322,7,
1398998180685315387,Parkinson Paradise Philanthropy,50608535,Sze Mei Annie,,Parkinson - Drewvale,-27.639513150847264,153.03852805428562,Private room,38,1,6,2025-06-05,3.33,4,345,6,
1399039900708214751,Queen's Reach - Brand New Apt on Star Casino BNE,658217555,Yixuan,,Brisbane City,-27.47370300346224,153.02614917185625,Entire home/apt,195,1,2,2025-05-30,1.62,8,181,2,
1399071627971041023,Queen's Home - New on Casino,658217555,Yixuan,,Brisbane City,-27.473612018505836,153.02536271617998,Entire home/apt,229,1,4,2025-06-06,4,8,361,4,
1399140275768716586,A Blue House,663003148,Fanoam,,Oxley (Qld),-27.550827860269038,152.97158654178475,Private room,65,1,2,2025-05-23,2,1,163,2,
1399152233551637561,Queen's Wharf TWO Bedrooms Apt,105394976,Lu,,Brisbane City,-27.474084161405806,153.0265766247511,Entire home/apt,293,1,8,2025-05-26,6.15,5,87,8,
1399173398647187458,Bohemian Rhapsody in City - New Apt on Star Casino,658217555,Yixuan,,Brisbane City,-27.472854640335218,153.02655025518192,Entire home/apt,228,1,10,2025-05-25,7.69,8,359,10,
1399195571792334696,LVL43 Queens Wharf 1BR Apartment,105394976,Lu,,Brisbane City,-27.47522,153.0252,Entire home/apt,214,1,5,2025-05-24,3.95,5,98,5,
1399235005636104160,1Bed Apartment | Valley Fringe | Free Parking,477812675,James,,Newstead - Bowen Hills,-27.451141215837882,153.033717193291,Entire home/apt,122,2,3,2025-05-17,1.73,9,82,3,
1399245793176028175,Prime location & city comfort,19893867,Kayla,,Newstead - Bowen Hills,-27.45176738993509,153.03553584963083,Entire home/apt,145,1,10,2025-06-07,5.88,1,171,10,
1399293421619803260,Central Private Bedroom in CBD 1,345455535,Tatjana,,Brisbane City,-27.472465630033327,153.02963733968627,Private room,76,2,3,2025-05-04,1.88,19,306,3,
1399559721607860652,207 7 5人2房3床带橱房卫浴泳池附属公寓,153694453,Song,,Sunnybank,-27.578083413626974,153.06255193942192,Entire home/apt,147,1,0,,,21,49,0,
1399669590222345609,Skyrise Suites Brisbane CBD pool,49825105,Andrew,,Brisbane City,-27.47255496355954,153.02709484320144,Entire home/apt,210,1,10,2025-05-18,5.88,13,329,10,
1400300219575249960,South Brisbane Chic Studio for 2,690271348,Man,,South Brisbane,-27.473029189054145,153.0126470506824,Entire home/apt,,1,1,2025-05-18,1,1,236,1,
1400335311408390933,"Bright & Spacious Apt w/ Pool, Parking & Wi-Fi",78924442,Lee And Bella,,South Brisbane,-27.477722465210555,153.01449277880909,Entire home/apt,141,1,4,2025-05-26,2.86,286,345,4,
1400346806974568512,Diamonds are Forever! 1Bed/1Bath/Parking/VIEWS,3384506,Andy,,Brisbane City,-27.473242799047004,153.02684731978817,Entire home/apt,252,7,4,2025-05-30,3.75,120,57,4,
1400423841379724295,Queen Size Room in Yeronga,18635539,Jemi,,Yeronga,-27.511830247387554,153.0012282522057,Private room,90,2,2,2025-05-30,1.76,12,361,2,
1400529543479164118,Home sweet home,664997740,Amila,,Runcorn,-27.6101022,153.0676757,Private room,59,1,6,2025-06-05,3.53,1,306,6,
1400595774799560352,Bridgeman Downs Guest House,135498902,Preety,,Bridgeman Downs,-27.3400875805746,152.99879740863372,Entire home/apt,194,2,5,2025-05-28,3.00,1,113,5,
1400992436396424951,Queens Wharf ~ Luxe 2BR w/ Stunning View & Parking,78924442,Lee And Bella,,Brisbane City,-27.47327177241455,153.02658954343127,Entire home/apt,209,1,3,2025-05-18,2.43,286,349,3,
1401010563184573502,"Queens Wharf~BNE's Best 2BR~Views, Parking & Pool",78924442,Lee And Bella,,Brisbane City,-27.47511,153.02483,Entire home/apt,220,1,3,2025-05-25,1.73,286,336,3,
1401032737461370090,Queens Wharf ~ Luxe 1BR w/ Stunning Views & Pool,78924442,Lee And Bella,,Brisbane City,-27.473,153.02521,Entire home/apt,179,1,6,2025-05-24,5.00,286,354,6,
1401033440342999353,Magnificent Park View,14348626,Tracey,,Carina,-27.4917419,153.0925001,Entire home/apt,190,7,0,,,6,21,0,
1401068597153728283,Skyrise Haven on the 50th Floor-1BDR@Queens Wharf,174545000,Fion,,Brisbane City,-27.474339063771573,153.027001490307,Entire home/apt,235,1,3,2025-05-24,2.31,20,184,3,
1401068773399705396,Spacious 3BR ~ Walk to Racecourse Rd & Portside!,78924442,Lee And Bella,,Ascot,-27.434003317148257,153.06808556331728,Entire home/apt,179,1,2,2025-05-03,1.33,286,291,2,
1401152966869015630,Beach resort heart Brisbane,49825105,Andrew,,Fortitude Valley,-27.4587959669972,153.03291368986933,Entire home/apt,172,1,17,2025-06-01,10.00,13,325,17,
1401304835471804570,Cosy Character Cottage - Central,121605231,Carissa,,Coorparoo,-27.485893982423274,153.05824765244574,Entire home/apt,158,1,8,2025-06-01,6.86,2,176,8,
1401367431212224804,Luxury 2BR Apartment in Ascot,690527961,Jayani,,Albion,-27.42918,153.04749,Entire home/apt,270,1,15,2025-06-07,10.23,1,80,15,
1401372780783729964,Serene 2Bed w/ Pool & River Views at Queens Wharf,486831290,Jiayu,,Brisbane City,-27.473467736870244,153.02543700157827,Entire home/apt,217,2,7,2025-05-31,4.20,11,171,7,
1401375493500579179,Stylish 1b apt in Brisbane City,27151351,Queenie,,Brisbane City,-27.473908,153.025833,Entire home/apt,221,1,4,2025-05-18,2.35,8,80,4,
1401381068114965715,Stylish 1b Apt in Brisbane City,27151351,Queenie,,Brisbane City,-27.47391,153.02583,Entire home/apt,189,1,1,2025-05-18,1,8,70,1,
1401383110834661866,Stylish 1b Apt in Brisbane City,27151351,Queenie,,Brisbane City,-27.4740415,153.0258304,Entire home/apt,179,1,3,2025-05-24,3,8,64,3,
1401386764328131694,Queens Wharf 2b Apt in Brisbane City,27151351,Queenie,,Brisbane City,-27.47391,153.02583,Entire home/apt,243,1,1,2025-04-19,0.58,8,83,1,
1401445337408525311,Spacious 4B house with 2 Kitchens/Balconies/Views,97177917,Olivia,,Newstead - Bowen Hills,-27.45683843562113,153.04707970657878,Entire home/apt,486,2,1,2025-06-01,1,129,167,1,
1401522472141423941,Family Oasis w/ Pool Living Rooms & Peaceful Vibes,97177917,Olivia,,Parkinson - Drewvale,-27.63683870976084,153.0358050703178,Entire home/apt,302,2,1,2025-05-13,1,129,184,1,
1401683712733996770,Double bed / Good Locations,18635539,Jemi,,Yeronga,-27.51355,153.00036,Private room,85,2,1,2025-05-31,1,12,359,1,
1401684571932469101,Room Available in Yeronga,18635539,Jemi,,Yeronga,-27.51177764869491,153.00188105526476,Private room,79,2,0,,,12,359,0,
1401788765519219141,Crown's Jewel - Lv 51 Skybound Sanctuary on Casino,658217555,Yixuan,,Brisbane City,-27.47508968775572,153.02639614194922,Entire home/apt,266,1,6,2025-05-30,4.50,8,296,6,
1401866567127172355,"Motel style Room, quiet, safe,",188432334,Craig,,Holland Park West,-27.52982613654252,153.07067493769566,Private room,47,4,2,2025-06-04,2,4,75,2,
1401940434362213236,Cozy room in Sunnybank Hills,100136931,Xiaoxin,,Sunnybank Hills,-27.577224120483585,153.04116236795065,Private room,48,2,0,,,1,16,0,
1402099947888032395,Hamilton House Mini,104027838,Jing,,Ascot,-27.435887376478554,153.07101936391823,Entire home/apt,97,2,1,2025-05-06,0.86,3,9,1,
1402340666498484535,The Oracle’s Tower - Dreamy Stay Above Star Casino,671308357,Yixuan,,Brisbane City,-27.475131307544128,153.02532133033657,Entire home/apt,200,1,2,2025-05-05,1.36,11,340,2,
1402463623150783209,Class & Comfort in the Valley,479596973,Luke,,Fortitude Valley,-27.4561114,153.0352522,Entire home/apt,162,1,7,2025-06-06,4.12,1,318,7,
1402551209067592183,Super two bedroom apartment,572768805,Nicolas,,Brisbane City,-27.47108,153.03101,Entire home/apt,177,30,0,,,2,328,0,
1402673818642350028,Art Deco Apartments at The Rothbury Hotel,233192443,Bessie,,Brisbane City,-27.4652526,153.0278653,Entire home/apt,172,1,5,2025-06-08,3.66,1,284,5,
1402686513843648480,Cozy house New Farm w/ garden,49825105,Andrew,,New Farm,-27.462347208853807,153.04735715736842,Entire home/apt,154,1,9,2025-06-04,6.59,13,339,9,
1402760688990653757,Lõco Píso House Pet friendly - Pool & Spa,214053524,Tim,,Highgate Hill,-27.48990469521554,153.0163507190491,Entire home/apt,515,1,6,2025-06-08,5.00,1,284,6,
1403145632772347539,Exclusive Home with Private Pool & Prime Location,86996821,Maeva,,Ascot,-27.43282317963758,153.0672278666825,Entire home/apt,176,3,2,2025-05-30,2,4,216,2,
1403230315573817421,Stunning 1bd CBD Central spa,94200112,Aleja,,Brisbane City,-27.47174090996545,153.02789572303578,Entire home/apt,139,1,4,2025-05-21,3.24,2,327,4,
1403240113438420163,Lord of The Milton,291924593,Maria-Ignacia,,Paddington - Milton,-27.4693952,153.0050948,Entire home/apt,,1,3,2025-06-03,2.37,1,1,3,
1403905968179360322,207 1 4人带橱房卫浴办公可加第5个人的床垫,153694453,Song,,Sunnybank,-27.57808512521253,153.06385821648564,Entire home/apt,117,1,2,2025-05-31,2,21,247,2,
1403967136683168701,Skytower Sojourn—Urban Comfort by Brisbane River,519005019,Rudi And Ish,,Brisbane City,-27.47154561330977,153.02945245526465,Entire home/apt,,2,0,,,35,349,0,
1404188123728012052,Central Private Bedroom in CBD 2,345455535,Tatjana,,Brisbane City,-27.47089,153.02914,Private room,68,2,1,2025-05-15,1,19,194,1,
1404219376571114816,Chi11 on the Hill - Westside 10 (min. 30 day stay),21820096,David,,Spring Hill,-27.46058662625757,153.02874553862998,Private room,50,30,0,,,6,285,0,
1404316431310447761,quite and beautiful,691227860,Julian Esteban,,Rocklea - Acacia Ridge,-27.597517249678198,153.03324432533515,Private room,54,1,0,,,1,365,0,
1404659308698240593,Stylish new Apt near Gabba Panoramic City Views,549903835,Kate,,Woolloongabba,-27.4990052,153.0377249,Entire home/apt,,1,2,2025-05-20,2,3,0,2,
1404689922634546134,The Starcatcher’s Nest - Lv 33 Skyhome on The Star,671308357,Yixuan,,Brisbane City,-27.473385654403984,153.02560751702805,Entire home/apt,220,1,5,2025-05-25,3.41,11,352,5,
1404833229594853514,City Home 2B2B w Rooftop Pool,29620251,Hwee Ing,,Fortitude Valley,-27.45476163162739,153.0326283350587,Entire home/apt,238,1,6,2025-06-08,5.45,1,353,6,
1404856963741301435,Stylish Brisbane Sensation!,109580896,Matt,,Paddington - Milton,-27.46783076070949,153.00610764670455,Entire home/apt,286,2,2,2025-06-01,1.67,1,42,2,
